Lottery Number,Last Date Registration,Location,Contractor,Number of Apartments,Apartments for Natives,Registered,Registered Natives,Price per Meter,Grant,Natives Chance to win,non-Natives Chance to win,Region,country,ConstructionPermitName,ProjectStatus,LotteryId
378,2017-11-01,מודיעין-מכבים-רעות,"דונה חברה להנדסה ובנין בע""מ",119,23,6901,353,10434.06,0,0.065155807365439,0.0146609651802076,מרכז,ישראל,היתר מלא,בחירת דירות,378
379,2017-11-01,מודיעין-מכבים-רעות,"דונה חברה להנדסה ובנין בע""מ",77,15,6770,344,10785.06,0,0.0436046511627907,0.0096483037659508,מרכז,ישראל,היתר מלא,בחירת דירות,379
380,2017-11-01,מודיעין-מכבים-רעות,"דונה חברה להנדסה ובנין בע""מ",69,13,6921,353,10317.06,0,0.036827195467422,0.0085261875761266,מרכז,ישראל,היתר מלא,בחירת דירות,380
381,2017-11-01,מודיעין-מכבים-רעות,"דונה חברה להנדסה ובנין בע""מ",143,28,6704,337,10902.06,0,0.0830860534124629,0.0180618815768807,מרכז,ישראל,היתר מלא,בחירת דירות,381
382,2017-11-01,מודיעין-מכבים-רעות,גיא & דורון לוי הנדסה בנייה והשקעות,81,16,6788,342,10615.41,0,0.0467836257309941,0.0100837728824076,מרכז,ישראל,היתר מלא,בחירת דירות,382
383,2017-11-01,מודיעין-מכבים-רעות,"מי-טל הנדסה ושרותים בע""מ",85,17,6799,343,10334.61,0,0.0495626822157434,0.0105328376703841,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,383
384,2017-11-01,מודיעין-מכבים-רעות,"פפושדו פרויקט 3 בע""מ",68,8,6766,340,10458.63,0,0.0235294117647058,0.0093370681605975,מרכז,ישראל,היתר מלא,בחירת דירות,384
405,2017-11-01,נשר,"חצר ברושים יזמות בניה בע""מ",32,6,199,28,8996.13,0,0.2142857142857142,0.1520467836257309,צפון,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,405
424,2017-11-01,נתניה,"יעקבי יוניברסל ייזום והשקעות בע""מ",120,23,2964,698,10383.75,0,0.0329512893982808,0.0428067078552515,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,424
425,2017-11-01,נתניה,"א. גינאדי השקעות ובניה (1992) בע""מ",100,19,2629,585,12686.31,0,0.0324786324786324,0.0396281800391389,מרכז,ישראל,היתר מלא,בחירת דירות,425
426,2017-11-01,נתניה,גיא & דורון לוי הנדסה בנייה והשקעות,101,19,3021,698,10580.31,0,0.0272206303724928,0.0352991820921222,מרכז,ישראל,היתר מלא,בחירת דירות,426
427,2017-11-01,נתניה,גיא & דורון לוי הנדסה בנייה והשקעות,141,26,3004,696,10615.41,0,0.0373563218390804,0.0498266897746967,מרכז,ישראל,היתר מלא,בחירת דירות,427
340,2017-11-01,נתניה,"אלמוג ב. ז. בניה והשקעות בע""מ",191,37,2844,653,11192.22,0,0.0566615620214395,0.0702875399361022,מרכז,ישראל,היתר מלא,בחירת דירות,340
341,2017-11-01,נתניה,"פרץ לוזון, בנין ופתוח בע""מ",51,9,2906,668,10959.39,0,0.0134730538922155,0.0187667560321715,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,341
342,2017-11-01,נתניה,"פרץ לוזון, בנין ופתוח בע""מ",99,18,2942,677,10751.13,0,0.0265878877400295,0.0357615894039735,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,342
385,2017-11-01,עכו,"משכנות הכרם עכו בע""מ",118,59,119,70,8153.73,40000,0.8428571428571429,1.0,צפון,ישראל,היתר מלא,בחירת דירות,385
386,2017-11-01,עכו,"אבי מנדלר נכסים והשקעות בע""מ",17,7,138,75,7461.09,40000,0.0933333333333333,0.1587301587301587,צפון,ישראל,היתר מלא,בחירת דירות,386
387,2017-11-01,עכו,"נ.ר.ש.א. לבנין והשקעות בע""מ",1,0,117,71,8166.6,40000,0.0,0.0217391304347826,צפון,ישראל,היתר מלא,בתהליכי הגרלה,387
399,2017-11-01,קריית ביאליק,גיא & דורון לוי הנדסה בנייה והשקעות,119,20,159,24,9340.11,0,0.8333333333333334,0.7333333333333333,צפון,ישראל,היתר מלא,בחירת דירות,399
411,2017-11-01,קריית טבעון,"שתית בע""מ",76,15,424,52,9190.35,0,0.2884615384615384,0.1639784946236559,צפון,ישראל,היתר מלא,בחירת דירות,411
412,2017-11-01,קריית טבעון,"שתית בע""מ",76,15,429,53,9307.35,0,0.2830188679245283,0.1622340425531915,צפון,ישראל,היתר מלא,בחירת דירות,412
413,2017-11-01,קריית טבעון,"תמוז החברה הכלכלית לפיתוח המגזר הכפרי בע""מ",70,9,452,52,8164.26,0,0.173076923076923,0.1525,צפון,ישראל,היתר מלא,בחירת דירות,413
395,2017-11-01,ראש העין,"שפיר מגורים ובניין בע""מ",256,51,2001,191,9120.15,0,0.2670157068062827,0.1132596685082873,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,395
318,2017-11-01,ראשון לציון,אביסרור משה ובניו עבודות בנין ופתוח,148,29,9167,1999,11847.42,0,0.0145072536268134,0.0166015625,מרכז,ישראל,היתר מלא,בחירת דירות,318
319,2017-11-01,ראשון לציון,"אודור נכסים בע""מ",54,10,8877,1945,12259.26,0,0.0051413881748071,0.0063473744950952,מרכז,ישראל,היתר מלא,בחירת דירות,319
320,2017-11-01,ראשון לציון,"אזורים בנין (1965) בע""מ",108,21,9328,2015,11780.73,0,0.0104218362282878,0.0118966224531655,מרכז,ישראל,היתר מלא,בחירת דירות,320
322,2017-11-01,ראשון לציון,"אזורים בנין (1965) בע""מ",72,14,9523,2037,11301.03,0,0.0068728522336769,0.0077477958856532,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,322
323,2017-11-01,ראשון לציון,אחים אום,56,11,9260,1990,11349.0,0,0.0055276381909547,0.0061898211829436,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,323
324,2017-11-01,ראשון לציון,"אייל פרץ יזמות ונדל""ן 2011 בע""מ",54,10,9354,2008,11349.0,0,0.0049800796812749,0.0059896542335965,מרכז,ישראל,היתר מלא,בחירת דירות,324
325,2017-11-01,ראשון לציון,"אייל פרץ יזמות ונדל""ן 2011 בע""מ",36,7,9071,1967,11992.5,0,0.0035587188612099,0.0040822072072072,מרכז,ישראל,היתר מלא,בחירת דירות,325
326,2017-11-01,ראשון לציון,"אפריקה ישראל מגורים בע""מ",394,78,9535,2035,11454.3,0,0.0383292383292383,0.0421333333333333,מרכז,ישראל,היתר מלא,בחירת דירות,326
327,2017-11-01,ראשון לציון,"זוהר וצפריר שרבט בע""מ",90,18,9121,1975,11817.0,0,0.0091139240506329,0.0100755667506297,מרכז,ישראל,היתר מלא,בחירת דירות,327
329,2017-11-01,ראשון לציון,"סלע איסתא נדל""ן ישראלי בע""מ",138,27,9426,2013,11179.35,0,0.0134128166915052,0.0149736948603804,מרכז,ישראל,היתר מלא,בחירת דירות,329
330,2017-11-01,ראשון לציון,עופר אהרון חברה לעבודות בניה ב,67,13,9618,2034,10648.17,0,0.0063913470993117,0.0071202531645569,מרכז,ישראל,היתר מלא,בחירת דירות,330
331,2017-11-01,ראשון לציון,"קחם חברה להשקעות בע""מ",124,24,9420,2020,11103.3,0,0.0118811881188118,0.0135135135135135,מרכז,ישראל,היתר מלא,בחירת דירות,331
332,2017-11-01,ראשון לציון,"קחם חברה להשקעות בע""מ",57,11,9217,1988,11318.58,0,0.005533199195171,0.0063632590953105,מרכז,ישראל,היתר מלא,בחירת דירות,332
333,2017-11-01,ראשון לציון,"קלוד נחמיאס חברה לבניין בע""מ",34,6,8961,1946,11964.42,0,0.0030832476875642,0.003991446899501,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,333
334,2017-11-01,ראשון לציון,"זוהר וצפריר שרבט בע""מ",108,21,9480,2012,10398.96,0,0.0104373757455268,0.0116497054097482,מרכז,ישראל,היתר מלא,בחירת דירות,334
335,2017-11-01,ראשון לציון,"אזורים בנין (1965) בע""מ",73,14,9530,2022,10844.73,0,0.0069238377843719,0.007858284496537,מרכז,ישראל,היתר מלא,בחירת דירות,335
336,2017-11-01,ראשון לציון,"אזורים בנין (1965) בע""מ",150,30,9368,2007,11207.43,0,0.014947683109118,0.0163021328623828,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,336
337,2017-11-01,ראשון לציון,מרדכי אביב. מפעלי בניה בעמ,90,18,9117,1972,11639.16,0,0.0091277890466531,0.0100769769069279,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,337
338,2017-11-01,ראשון לציון,מרדכי אביב. מפעלי בניה בעמ,135,27,9282,2002,11354.85,0,0.0134865134865134,0.0148351648351648,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,338
339,2017-11-01,ראשון לציון,"ש.בר יזום והשקעות בע""מ",145,29,9547,2023,10668.06,0,0.014335145823035,0.0154173312068048,מרכז,ישראל,היתר מלא לחלק מהמגרשים,בתהליכי הגרלה,339
357,2017-11-01,רמת גן,"סלע איסתא נדל""ן ישראלי בע""מ",190,38,6196,929,14339.52,0,0.0409041980624327,0.0288589329789253,מרכז,ישראל,היתר מלא,בחירת דירות,357
358,2017-11-01,רמת גן,"סלע איסתא נדל""ן ישראלי בע""מ",128,25,6204,931,14268.15,0,0.0268528464017185,0.0195334724065996,מרכז,ישראל,היתר מלא,בחירת דירות,358
406,2017-11-01,שדרות,ש.א.י. אור חברה למסחר,54,30,422,66,6057.09,60000,0.4545454545454545,0.0674157303370786,דרום,ישראל,היתר מלא,בחירת דירות,406
407,2017-11-01,שדרות,"אסום - חברה קבלנית לבנין בע""מ",63,15,439,65,5855.85,60000,0.2307692307692307,0.1283422459893048,דרום,ישראל,היתר מלא,בחירת דירות,407
317,2017-09-07,בית שמש,"אופק - שלי בניה ופיתוח בע""מ",9,0,5517,762,9945.0,0,0.0,0.0018927444794952,מרכז,ישראל,היתר מלא,בחירת דירות,317
311,2017-09-07,דימונה,"אסיה סיירוס פיתוח וייזום בע""מ",37,18,1240,60,6364.8,60000,0.3,0.0161016949152542,דרום,ישראל,היתר מלא,בקרת חוזים,311
315,2017-09-07,דימונה,"עומר הנדסה ובניה (1986) בע""מ",30,10,1052,66,7347.6,60000,0.1515151515151515,0.0202839756592292,דרום,ישראל,היתר מלא,בקרת חוזים,315
316,2017-09-07,דימונה,"אסיה סיירוס פיתוח וייזום בע""מ",20,10,1055,58,6733.35,60000,0.1724137931034483,0.0100300902708124,דרום,ישראל,היתר מלא,בחירת דירות,316
312,2017-09-07,ירוחם,"ש. שטרית הנדסה בע""מ",37,18,1061,13,6382.35,60000,1.0,0.0181297709923664,דרום,ישראל,היתר מלא,בקרת חוזים,312
313,2017-09-07,ירוחם,"שטירון השקעות בע""מ",10,0,974,11,6967.35,60000,0.0,0.0103842159916926,דרום,ישראל,היתר מלא,בחירת דירות,313
314,2017-09-07,קריית מוצקין,"בראל א.ב. הנדסה ובנייה בע""מ",26,5,1993,120,9097.92,0,0.0416666666666666,0.0112119594233849,מרכז,ישראל,היתר מלא,בקרת חוזים,314
310,2017-09-07,רכסים,"עמרם אברהם חברה לבנין בע""מ",41,8,1875,88,7662.33,40000,0.0909090909090909,0.0184667039731393,צפון,ישראל,היתר מלא,בחירת דירות,310
307,2017-09-03,טירת כרמל,"אורתם-וילאר ניהול בע""מ",103,43,2339,197,8143.2,0,0.2182741116751269,0.0280112044817927,צפון,ישראל,היתר מלא,בחירת דירות,307
308,2017-09-03,טירת כרמל,גרופית הנדסה אזרחית ועבודות צי,168,41,2429,205,7792.2,0,0.2,0.0571043165467625,צפון,ישראל,היתר מלא,בקרת חוזים,308
309,2017-09-03,טירת כרמל,אשדר חברה לבניה בעמ,233,47,2422,207,8165.43,0,0.2270531400966183,0.0839729119638826,צפון,ישראל,היתר מלא,בקרת חוזים,309
294,2017-07-09,אופקים,"מגידו י.ק. יזום בע""מ",68,34,1320,274,5896.8,60000,0.1240875912408759,0.0325047801147227,דרום,ישראל,היתר מלא,בחירת דירות,294
295,2017-07-09,אופקים,"מגידו י.ק. יזום בע""מ",52,26,1236,273,5896.8,60000,0.0952380952380952,0.0269989615784008,דרום,ישראל,היתר מלא,בחירת דירות,295
211,2017-07-09,באר שבע,י.אליה ובניו,74,23,1731,576,8722.35,0,0.0399305555555555,0.0441558441558441,דרום,ישראל,היתר מלא,בחירת דירות,211
210,2017-07-09,באר שבע,אבני דרך בית שמש פרויקטים בעמ,112,35,1805,578,8422.83,0,0.060553633217993,0.0627546862265688,דרום,ישראל,היתר מלא,בחירת דירות,210
212,2017-07-09,באר שבע,"רייסדור בנייה בע""מ",109,102,1885,600,7948.98,0,0.17,0.0054474708171206,דרום,ישראל,היתר מלא,בקרת חוזים,212
209,2017-07-09,באר שבע,"ארזים (ג.י.א) בע""מ",227,72,1860,592,8645.13,0,0.1216216216216216,0.1222397476340694,דרום,ישראל,היתר מלא,בחירת דירות,209
213,2017-07-09,בית שמש,יעקב ומוטי קניג הנדסה ויזמות ב,118,23,10525,1741,8996.13,0,0.0132107983917288,0.0108151183970856,מרכז,ישראל,היתר מלא,בחירת דירות,213
214,2017-07-09,בית שמש,"טריסון יזום ובניה בע""מ",220,44,10618,1745,8796.06,0,0.025214899713467,0.0198354558773808,מרכז,ישראל,היתר מלא,בחירת דירות,214
215,2017-07-09,בית שמש,"ש.גר נתיב עיסקי בע""מ",151,30,10503,1739,8639.28,0,0.0172512938470385,0.0138064810588772,מרכז,ישראל,היתר מלא,בחירת דירות,215
216,2017-07-09,בית שמש,"קרית ספר (דיור מודיעין) בע""מ",108,21,10367,1731,8744.58,0,0.0121317157712305,0.0100741083835108,מרכז,ישראל,היתר מלא,בחירת דירות,216
217,2017-07-09,בית שמש,"מגן - עבודות הנדסה בנאיות בע""מ",80,16,10310,1731,8803.08,0,0.0092432120161756,0.0074600769320433,מרכז,ישראל,היתר מלא,בחירת דירות,217
219,2017-07-09,בית שמש,"שערי בית שמש בע""מ",172,34,10012,1712,8992.62,0,0.0198598130841121,0.0166265060240963,מרכז,ישראל,היתר מלא,בחירת דירות,219
218,2017-07-09,בית שמש,אחים אום,130,26,10237,1732,8840.52,0,0.0150115473441108,0.01222810111699,מרכז,ישראל,היתר מלא,בחירת דירות,218
222,2017-07-09,בית שמש,"טעמן נדל""ן בע""מ",116,23,10043,1707,8824.14,0,0.0134739308728763,0.0111564299424184,מרכז,ישראל,היתר מלא,בחירת דירות,222
221,2017-07-09,בית שמש,"חזון את גלילי חברה לבניה בע""מ",39,7,10018,1717,8922.42,0,0.0040768782760629,0.0038549572340681,מרכז,ישראל,היתר מלא,בחירת דירות,221
220,2017-07-09,בית שמש,"ערד אפיקי נדל""ן בע""מ",173,34,10138,1718,8721.18,0,0.019790454016298,0.0165083135391924,מרכז,ישראל,היתר מלא,בחירת דירות,220
260,2017-07-09,גדרה,"בוני התיכון ביצוע (1999) בע""מ",143,31,3142,290,10214.1,0,0.1068965517241379,0.0392706872370266,מרכז,ישראל,היתר מלא,בחירת דירות,260
261,2017-07-09,גדרה,"בראל א.ב. הנדסה ובנייה בע""מ",128,28,3267,292,9534.33,0,0.0958904109589041,0.0336134453781512,מרכז,ישראל,היתר מלא,בחירת דירות,261
262,2017-07-09,גדרה,"אביסרור ובניו יזום ופתוח בע""מ",297,89,3173,290,10443.42,0,0.3068965517241379,0.0721470690253208,מרכז,ישראל,היתר מלא,בחירת דירות,262
263,2017-07-09,גדרה,"אופק חופים בע""מ",204,45,3224,293,9819.81,0,0.1535836177474402,0.0542476970317297,מרכז,ישראל,היתר מלא,בחירת דירות,263
223,2017-07-09,הרצלייה,"איסתא נכסים בע""מ, סלע בינוי והשקעות מקבוצת אמנון מסילות בע""מ",180,45,11258,1199,16115.58,0,0.0375312760633861,0.0134208171786459,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,223
